Numbers are -72 and 72 are wrong
Numbers are -39 and -81 are wrong
Numbers are -34 and -63 are wrong
Numbers are 3 and -84 are wrong
Numbers are 68 and -61 are wrong
Numbers are -4 and 41 are wrong
Numbers are 53 and -7 are wrong
Numbers are -3 and 53 are wrong
Numbers are 7 and 58 are wrong
Numbers are -61 and -91 are wrong
Numbers are 40 and 42 are wrong
Numbers are -1 and -97 are wrong
Numbers are -62 and 47 are wrong
Numbers are -4 and 13 are wrong
Numbers are 53 and 99 are wrong
Numbers are -66 and -81 are wrong
Numbers are 28 and 69 are wrong
Numbers are -61 and 26 are wrong
Numbers are 21 and -84 are wrong
Numbers are -91 and 69 are wrong
Numbers are 37 and 41 are wrong
Numbers are -89 and 23 are wrong
Numbers are -29 and -41 are wrong
Numbers are -12 and 95 are wrong
Numbers are -60 and 68 are wrong
Numbers are 58 and -53 are wrong
Numbers are -91 and 89 are wrong
Numbers are -25 and -51 are wrong
Numbers are -42 and 99 are wrong
Numbers are -71 and 86 are wrong
Numbers are 48 and 89 are wrong
Numbers are -17 and 67 are wrong
Numbers are -35 and 79 are wrong
Numbers are -20 and -51 are wrong
Numbers are -12 and 85 are wrong
Numbers are -47 and -73 are wrong
Numbers are 65 and -50 are wrong
Numbers are 56 and -75 are wrong
Numbers are -43 and -73 are wrong
Numbers are 94 and -24 are wrong
Numbers are -21 and -49 are wrong
Numbers are -35 and -38 are wrong
Numbers are 62 and 79 are wrong
Numbers are 34 and -79 are wrong
Numbers are -90 and 89 are wrong
Numbers are -16 and -75 are wrong
Numbers are 44 and 57 are wrong
Numbers are 34 and -35 are wrong
Numbers are 17 and 51 are wrong
Numbers are -19 and 53 are wrong
Numbers are -11 and -31 are wrong
Numbers are -38 and -80 are wrong
Numbers are 24 and -99 are wrong
Numbers are -45 and 68 are wrong
Numbers are -34 and -39 are wrong
Numbers are 30 and 68 are wrong
Numbers are -55 and -65 are wrong
Numbers are -67 and 93 are wrong
Numbers are 62 and -53 are wrong
Numbers are 1 and -97 are wrong
Numbers are -40 and 48 are wrong
Numbers are 51 and -94 are wrong
Numbers are -41 and 94 are wrong
Numbers are -46 and 61 are wrong
Numbers are -17 and 99 are wrong
Numbers are -68 and 44 are wrong
Numbers are -62 and -65 are wrong
Numbers are 65 and -73 are wrong
Numbers are -68 and -84 are wrong
Numbers are -79 and -85 are wrong
Numbers are 29 and -54 are wrong
Numbers are 76 and -97 are wrong
Numbers are -12 and 58 are wrong
Numbers are 69 and -49 are wrong
Numbers are 65 and -48 are wrong
Numbers are -50 and 18 are wrong
Numbers are -68 and 46 are wrong
Numbers are 43 and -85 are wrong
Numbers are 48 and -72 are wrong
Numbers are -88 and 14 are wrong
Numbers are 58 and -51 are wrong
Numbers are -83 and -95 are wrong
Numbers are 35 and -98 are wrong
Numbers are 28 and -86 are wrong
Numbers are -47 and 80 are wrong
Numbers are 9 and -76 are wrong
Numbers are -87 and 6 are wrong
Numbers are 58 and -44 are wrong
Numbers are 5 and -70 are wrong
Numbers are -23 and 99 are wrong
Numbers are 11 and 58 are wrong
Numbers are 54 and 73 are wrong
Numbers are -15 and 88 are wrong
Numbers are 93 and -10 are wrong
Numbers are -25 and -49 are wrong
Numbers are -48 and 44 are wrong
Numbers are -18 and 45 are wrong
Numbers are -9 and -38 are wrong
Numbers are 62 and -87 are wrong
Numbers are 87 and -66 are wrong
Numbers are -30 and 41 are wrong
Numbers are -97 and 53 are wrong
Numbers are -9 and 77 are wrong
Numbers are 60 and -96 are wrong
Numbers are -75 and 17 are wrong
Numbers are 43 and 76 are wrong
Numbers are 44 and 52 are wrong
Numbers are -31 and -96 are wrong
Numbers are -59 and 28 are wrong
Numbers are 66 and -82 are wrong
Numbers are -55 and 93 are wrong
Numbers are -7 and -16 are wrong
Numbers are -20 and -81 are wrong
Numbers are 60 and -22 are wrong
Numbers are -79 and 50 are wrong
Numbers are -13 and -59 are wrong
Numbers are 16 and -7 are wrong
Numbers are -30 and 59 are wrong
Numbers are -70 and 81 are wrong
Numbers are -48 and -73 are wrong
Numbers are 75 and 93 are wrong
Numbers are 51 and 58 are wrong
Numbers are 47 and 58 are wrong
Numbers are 68 and -75 are wrong
Numbers are -35 and -46 are wrong
Numbers are -85 and 50 are wrong
Numbers are -4 and 67 are wrong
Numbers are 2 and 35 are wrong
Numbers are -17 and 37 are wrong
Numbers are 94 and -49 are wrong
Numbers are -7 and 96 are wrong
Numbers are -37 and 53 are wrong
Numbers are -56 and 90 are wrong
Numbers are -13 and -82 are wrong
Numbers are 76 and 92 are wrong
Numbers are 12 and 86 are wrong
Numbers are -64 and 75 are wrong
Numbers are 89 and -26 are wrong
Numbers are 1 and 5 are wrong
Numbers are -94 and 72 are wrong
Numbers are 29 and -56 are wrong
Numbers are -19 and -57 are wrong
Numbers are -41 and 65 are wrong
Numbers are -43 and 5 are wrong
Numbers are -43 and 28 are wrong
Numbers are -92 and 32 are wrong
Numbers are -19 and 92 are wrong
Numbers are 67 and -99 are wrong
Numbers are -36 and -54 are wrong
Numbers are -48 and -88 are wrong
Numbers are -76 and 51 are wrong
Numbers are 44 and 58 are wrong
Numbers are 26 and -48 are wrong
Numbers are 9 and 41 are wrong
Numbers are -57 and 31 are wrong
Numbers are 43 and -87 are wrong
Numbers are 51 and -57 are wrong
Numbers are 82 and -77 are wrong
Numbers are -50 and -73 are wrong
Numbers are 10 and 100 are wrong
Numbers are 80 and -69 are wrong
Numbers are -51 and 39 are wrong
Numbers are -9 and 20 are wrong
Numbers are 91 and -49 are wrong
Numbers are -21 and 35 are wrong
Numbers are 54 and -98 are wrong
Numbers are -30 and 21 are wrong
Numbers are -95 and 52 are wrong
Numbers are 3 and 64 are wrong
Numbers are -5 and 0 are wrong - division 0
Numbers are 31 and -5 are wrong
Numbers are -20 and -100 are wrong
Numbers are -5 and 33 are wrong
Numbers are 26 and -19 are wrong
Numbers are -11 and 44 are wrong
Numbers are 11 and -27 are wrong
Numbers are -48 and -71 are wrong
Numbers are -56 and -88 are wrong
Numbers are -90 and 43 are wrong
Numbers are 57 and 66 are wrong
Numbers are 0 and -32 are wrong
Numbers are -43 and 4 are wrong
Numbers are -63 and 28 are wrong
Numbers are -33 and 75 are wrong
Numbers are 38 and -50 are wrong
Numbers are 98 and -51 are wrong
Numbers are 10 and 26 are wrong
Numbers are 92 and -73 are wrong
Numbers are 50 and 76 are wrong
Numbers are -62 and 79 are wrong
Numbers are -34 and 47 are wrong
Numbers are -97 and 33 are wrong
Numbers are 83 and -26 are wrong
Numbers are -55 and 92 are wrong
Numbers are -57 and -73 are wrong
Numbers are -27 and 66 are wrong
Numbers are -3 and 56 are wrong
Numbers are -8 and -66 are wrong
Numbers are 30 and -26 are wrong
Numbers are -83 and 4 are wrong
Numbers are -6 and -23 are wrong
Numbers are -39 and 82 are wrong
Numbers are -10 and -90 are wrong
Numbers are -74 and 59 are wrong
Numbers are 1 and 79 are wrong
Numbers are 66 and -44 are wrong
Numbers are -60 and 29 are wrong
Numbers are -79 and 78 are wrong
Numbers are -90 and 11 are wrong
Numbers are 32 and -57 are wrong
Numbers are 36 and -89 are wrong
Numbers are 12 and 72 are wrong
Numbers are -28 and 42 are wrong
Numbers are -61 and 89 are wrong
Numbers are -4 and -24 are wrong
Numbers are 9 and 57 are wrong
Numbers are -55 and 81 are wrong
Numbers are -34 and -81 are wrong
Numbers are 27 and -20 are wrong
Numbers are 46 and -97 are wrong
Numbers are 83 and 98 are wrong
Numbers are 62 and -41 are wrong
Numbers are 27 and 73 are wrong
Numbers are 1 and -97 are wrong
Numbers are 16 and -83 are wrong
Numbers are -58 and 30 are wrong
Numbers are 27 and -46 are wrong
Numbers are 53 and -3 are wrong
Numbers are 89 and -26 are wrong
Numbers are -21 and -68 are wrong
Numbers are -56 and 54 are wrong
Numbers are -88 and 58 are wrong
Numbers are 66 and -33 are wrong
Numbers are 46 and 77 are wrong
Numbers are 74 and 79 are wrong
Numbers are 65 and -63 are wrong
Numbers are -3 and -46 are wrong
Numbers are 47 and 75 are wrong
Numbers are 1 and 34 are wrong
Numbers are 33 and 70 are wrong
Numbers are 35 and 62 are wrong
Numbers are 2 and -77 are wrong
Numbers are 75 and 85 are wrong
Numbers are -33 and 61 are wrong
Numbers are 80 and -77 are wrong
Numbers are -1 and -14 are wrong
Numbers are -34 and 88 are wrong
Numbers are -39 and 98 are wrong
Numbers are 20 and -30 are wrong
Numbers are 40 and -23 are wrong
Numbers are 12 and -6 are wrong
Numbers are 20 and -2 are wrong
Numbers are -14 and 33 are wrong
Numbers are -14 and 88 are wrong
Numbers are -3 and 92 are wrong
Numbers are 89 and 90 are wrong
Numbers are -30 and 62 are wrong
Numbers are -12 and 22 are wrong
Numbers are -55 and 20 are wrong
Numbers are -74 and 65 are wrong
Numbers are -12 and -71 are wrong
Numbers are 44 and -92 are wrong
Numbers are 68 and 79 are wrong
Numbers are -55 and 67 are wrong
Numbers are -45 and -85 are wrong
Numbers are 96 and -56 are wrong
Numbers are -71 and 97 are wrong
Numbers are -44 and -97 are wrong
Numbers are 45 and 85 are wrong
Numbers are 87 and -1 are wrong
Numbers are 48 and 90 are wrong
Numbers are -74 and -93 are wrong
Numbers are 70 and -18 are wrong
Numbers are 39 and -42 are wrong
Numbers are -25 and -51 are wrong
Numbers are -10 and 52 are wrong
Numbers are -97 and 42 are wrong
Numbers are 4 and 22 are wrong
Numbers are -16 and -32 are wrong
Numbers are -68 and 57 are wrong
Numbers are 59 and -57 are wrong
Numbers are -4 and -56 are wrong
Numbers are -6 and 73 are wrong
Numbers are 63 and -77 are wrong
Numbers are 71 and -45 are wrong
Numbers are 55 and 68 are wrong
Numbers are -72 and 66 are wrong
Numbers are 67 and -74 are wrong
Numbers are 93 and -76 are wrong
Numbers are 61 and 89 are wrong
Numbers are -25 and -85 are wrong
Numbers are -3 and 21 are wrong
Numbers are 18 and 30 are wrong
Numbers are -8 and 72 are wrong
Numbers are -93 and 62 are wrong
Numbers are 84 and -1 are wrong
Numbers are 19 and 0 are wrong - division 0
Numbers are -36 and 34 are wrong
Numbers are -50 and -99 are wrong
Numbers are 66 and -30 are wrong
Numbers are 28 and 36 are wrong
Numbers are 19 and -57 are wrong
Numbers are 79 and -42 are wrong
Numbers are 99 and -22 are wrong
Numbers are -51 and -91 are wrong
Numbers are 77 and -82 are wrong
Numbers are 67 and -93 are wrong
Numbers are -83 and 36 are wrong
Numbers are 19 and 60 are wrong
Numbers are 24 and -52 are wrong
Numbers are -21 and 17 are wrong
Numbers are 90 and -93 are wrong
Numbers are -13 and -74 are wrong
Numbers are 32 and -13 are wrong
Numbers are 17 and 65 are wrong
Numbers are -68 and -88 are wrong
Numbers are 93 and -56 are wrong
Numbers are 38 and 91 are wrong
Numbers are 54 and -65 are wrong
Numbers are 74 and -56 are wrong
Numbers are 57 and -64 are wrong
Numbers are -18 and -27 are wrong
Numbers are 6 and 51 are wrong
Numbers are -11 and -57 are wrong
Numbers are -38 and 81 are wrong
Numbers are 86 and -46 are wrong
Numbers are -40 and -71 are wrong
Numbers are 62 and -79 are wrong
Numbers are -2 and -51 are wrong
Numbers are 59 and 86 are wrong
Numbers are -45 and 24 are wrong
Numbers are 78 and -62 are wrong
Numbers are -79 and 3 are wrong
Numbers are -12 and 98 are wrong
Numbers are 49 and -6 are wrong
Numbers are -71 and -95 are wrong
Numbers are -8 and -35 are wrong
Numbers are 89 and -92 are wrong
Numbers are -84 and 22 are wrong
Numbers are -64 and 60 are wrong
Numbers are 77 and -30 are wrong
Numbers are 67 and -70 are wrong
Numbers are -28 and -55 are wrong
Numbers are -36 and 22 are wrong
Numbers are -2 and 55 are wrong
Numbers are -27 and 9 are wrong
Numbers are 75 and 85 are wrong
Numbers are -31 and -58 are wrong
Numbers are 57 and -99 are wrong
Numbers are -65 and 11 are wrong
Numbers are 21 and -25 are wrong
Numbers are 38 and -32 are wrong
Numbers are -77 and 80 are wrong
Numbers are 71 and -68 are wrong
Numbers are -18 and -76 are wrong
Numbers are 96 and -40 are wrong
Numbers are 11 and -80 are wrong
Numbers are 29 and 96 are wrong
Numbers are 11 and -61 are wrong
Numbers are -55 and 24 are wrong
Numbers are -86 and 78 are wrong
Numbers are 51 and -94 are wrong
Numbers are 83 and -57 are wrong
Numbers are -57 and 5 are wrong
Numbers are -88 and 19 are wrong
Numbers are -62 and 64 are wrong
Numbers are -25 and -40 are wrong
Numbers are -73 and 2 are wrong
Numbers are 81 and -75 are wrong
Numbers are 0 and -72 are wrong
Numbers are -83 and 92 are wrong
Numbers are -31 and -38 are wrong
Numbers are -81 and 45 are wrong
Numbers are -15 and -34 are wrong
Numbers are -44 and 46 are wrong
Numbers are 80 and -92 are wrong
Numbers are -21 and 47 are wrong
Numbers are 30 and 74 are wrong
Numbers are -25 and -94 are wrong
Numbers are 78 and -70 are wrong
Numbers are 62 and -67 are wrong
Numbers are 42 and -63 are wrong
Numbers are 23 and -31 are wrong
Numbers are -19 and 32 are wrong
Numbers are 41 and -72 are wrong
Numbers are 43 and 66 are wrong
Numbers are 56 and -24 are wrong
Numbers are 75 and -59 are wrong
Numbers are 77 and -57 are wrong
Numbers are -83 and 62 are wrong
Numbers are -32 and 34 are wrong
Numbers are -44 and -57 are wrong
Numbers are 44 and 46 are wrong
Numbers are -88 and 74 are wrong
Numbers are 82 and 98 are wrong
Numbers are -42 and -87 are wrong
Numbers are -19 and 66 are wrong
Numbers are -7 and -60 are wrong
Numbers are -57 and -100 are wrong
Numbers are -10 and -48 are wrong
Numbers are 68 and 82 are wrong
Numbers are -11 and -44 are wrong
Numbers are 82 and -74 are wrong
Numbers are -70 and 38 are wrong
Numbers are -10 and -33 are wrong
Numbers are -58 and 74 are wrong
Numbers are -3 and -8 are wrong
Numbers are 74 and -6 are wrong
Numbers are -76 and 10 are wrong
Numbers are 51 and -4 are wrong
Numbers are 95 and -42 are wrong
Numbers are 68 and -40 are wrong
Numbers are 1 and -13 are wrong
Numbers are 23 and -8 are wrong
Numbers are 55 and -31 are wrong
Numbers are -79 and 22 are wrong
Numbers are 62 and -5 are wrong
Numbers are 19 and -45 are wrong
Numbers are 90 and -57 are wrong
Numbers are -49 and 31 are wrong
Numbers are 12 and 46 are wrong
Numbers are 10 and -11 are wrong
Numbers are -18 and 52 are wrong
Numbers are 26 and -83 are wrong
Numbers are 39 and 89 are wrong
Numbers are 30 and -76 are wrong
Numbers are 32 and -89 are wrong
Numbers are 13 and -5 are wrong
Numbers are 81 and -11 are wrong
Numbers are 4 and -11 are wrong
Numbers are 5 and 51 are wrong
Numbers are 54 and 65 are wrong
Numbers are 6 and -82 are wrong
Numbers are 58 and -8 are wrong
Numbers are 20 and -39 are wrong
Numbers are -86 and 26 are wrong
Numbers are -50 and 89 are wrong
Numbers are 19 and -43 are wrong
Numbers are 26 and -33 are wrong
Numbers are -37 and 91 are wrong
Numbers are -85 and 4 are wrong
Numbers are 95 and -53 are wrong
Numbers are 6 and -58 are wrong
Numbers are 12 and -82 are wrong
Numbers are 26 and 35 are wrong
Numbers are 50 and 58 are wrong
Numbers are 70 and 99 are wrong
Numbers are 85 and -40 are wrong
Numbers are 37 and -37 are wrong
Numbers are 33 and -83 are wrong
Numbers are 48 and 77 are wrong
Numbers are 63 and 69 are wrong
Numbers are 22 and -7 are wrong
Numbers are 19 and -81 are wrong
Numbers are 97 and -82 are wrong
Numbers are 17 and 70 are wrong
Numbers are 75 and -27 are wrong
Numbers are 1 and 88 are wrong
Numbers are -15 and -46 are wrong
Numbers are -3 and -97 are wrong
Numbers are -3 and -27 are wrong
Numbers are 6 and -39 are wrong
Numbers are -15 and 37 are wrong
Numbers are 40 and -54 are wrong
Numbers are -79 and 17 are wrong
Numbers are 31 and 95 are wrong
Numbers are 13 and -27 are wrong
Numbers are 31 and 46 are wrong
Numbers are 38 and -81 are wrong
Numbers are 17 and 81 are wrong
Numbers are -14 and -44 are wrong
Numbers are 0 and 28 are wrong
Numbers are 18 and -36 are wrong
Numbers are 45 and -36 are wrong
Numbers are -75 and 11 are wrong
Numbers are 91 and -55 are wrong
Numbers are 6 and 55 are wrong
Numbers are 34 and 0 are wrong - division 0
Numbers are 26 and 90 are wrong
Numbers are -56 and 8 are wrong
Numbers are -64 and 0 are wrong - division 0
Numbers are 24 and 84 are wrong
Numbers are -75 and 38 are wrong
Numbers are 99 and -86 are wrong
Numbers are -6 and 30 are wrong
Numbers are -52 and 14 are wrong
Numbers are 28 and 74 are wrong
Numbers are 86 and -66 are wrong
Numbers are 45 and 95 are wrong
Numbers are 60 and -55 are wrong
Numbers are -20 and -36 are wrong
Numbers are 32 and -6 are wrong
Numbers are -84 and 9 are wrong
Numbers are -36 and 8 are wrong
Numbers are 78 and 83 are wrong
Numbers are -36 and 16 are wrong
Numbers are -65 and 30 are wrong
Numbers are -85 and 76 are wrong
Numbers are -39 and -64 are wrong
Numbers are 52 and -48 are wrong
Numbers are 90 and -49 are wrong
Numbers are -74 and 27 are wrong
Numbers are 5 and -10 are wrong
Numbers are -99 and 49 are wrong
Numbers are 73 and -30 are wrong
Numbers are -43 and -88 are wrong
Numbers are 30 and -51 are wrong
Numbers are -16 and -69 are wrong
Numbers are 24 and 62 are wrong
Numbers are 9 and 51 are wrong
Numbers are 5 and 22 are wrong
Numbers are 21 and -45 are wrong
Numbers are -4 and 18 are wrong
Numbers are 39 and 52 are wrong
Numbers are 35 and 53 are wrong
Numbers are -45 and 61 are wrong
Numbers are -26 and -44 are wrong
Numbers are -7 and -27 are wrong
Numbers are 44 and 88 are wrong
Numbers are 8 and -57 are wrong
Numbers are -13 and -80 are wrong
Numbers are -14 and -94 are wrong
Numbers are 13 and -45 are wrong
Numbers are -4 and 88 are wrong
Numbers are 69 and 87 are wrong
Numbers are 70 and -77 are wrong
Numbers are -43 and 45 are wrong
Numbers are -2 and 96 are wrong
Numbers are 16 and -18 are wrong
Numbers are 66 and 69 are wrong
Numbers are -75 and -100 are wrong
Numbers are -53 and 40 are wrong
Numbers are 54 and 70 are wrong
Numbers are -16 and -71 are wrong
Numbers are -15 and -91 are wrong
Numbers are 29 and -51 are wrong
Numbers are -89 and 68 are wrong
Numbers are -64 and 65 are wrong
Numbers are 97 and -80 are wrong
Numbers are 11 and 93 are wrong
Numbers are -30 and -50 are wrong
Numbers are 55 and -59 are wrong
Numbers are 5 and -67 are wrong
Numbers are -76 and 21 are wrong
Numbers are -17 and -82 are wrong
Numbers are 28 and 34 are wrong
Numbers are 0 and 0 are wrong - division 0
Numbers are -43 and 16 are wrong
Numbers are 31 and 39 are wrong
Numbers are 20 and -4 are wrong
Numbers are 27 and -80 are wrong
Numbers are -33 and -55 are wrong
Numbers are -13 and -87 are wrong
Numbers are -96 and 86 are wrong
Numbers are 25 and -9 are wrong
Numbers are -3 and -15 are wrong
Numbers are 48 and -60 are wrong
Numbers are -12 and 70 are wrong
Numbers are 38 and -88 are wrong
Numbers are -13 and 6 are wrong
Numbers are -55 and 60 are wrong
Numbers are -80 and 35 are wrong
Numbers are 47 and -57 are wrong
Numbers are -14 and -16 are wrong
Numbers are 77 and -46 are wrong
Numbers are 44 and 0 are wrong - division 0
Numbers are 20 and 24 are wrong
Numbers are -32 and -100 are wrong
Numbers are 10 and -20 are wrong
Numbers are 53 and -76 are wrong
Numbers are 49 and 82 are wrong
Numbers are 87 and -2 are wrong
Numbers are -24 and -90 are wrong
Numbers are 79 and 81 are wrong
Numbers are 77 and -23 are wrong
Numbers are 77 and -29 are wrong
Numbers are 59 and -98 are wrong
Numbers are -31 and -91 are wrong
Numbers are -10 and -53 are wrong
Numbers are 18 and 49 are wrong
Numbers are 83 and -58 are wrong
Numbers are -71 and 60 are wrong
Numbers are -68 and 93 are wrong
Numbers are -2 and 36 are wrong
Numbers are 13 and 77 are wrong
Numbers are 3 and 87 are wrong
Numbers are 65 and -62 are wrong
Numbers are 87 and -17 are wrong
Numbers are -10 and -83 are wrong
Numbers are 41 and -51 are wrong
Numbers are -15 and -50 are wrong
Numbers are -38 and 20 are wrong
Numbers are -22 and 5 are wrong
Numbers are 13 and 65 are wrong
Numbers are -55 and 13 are wrong
Numbers are -50 and 96 are wrong
Numbers are 58 and 66 are wrong
Numbers are 93 and -10 are wrong
Numbers are -57 and 4 are wrong
Numbers are 49 and -39 are wrong
Numbers are 28 and -48 are wrong
Numbers are -93 and -95 are wrong
Numbers are -74 and 46 are wrong
Numbers are 4 and 14 are wrong
Numbers are -33 and 90 are wrong
Numbers are -22 and -54 are wrong
Numbers are -36 and 65 are wrong
Numbers are 11 and 77 are wrong
Numbers are -22 and 97 are wrong
Numbers are -80 and 11 are wrong
Numbers are -8 and 52 are wrong
Numbers are -39 and 86 are wrong
Numbers are -34 and -95 are wrong
Numbers are -63 and 81 are wrong
Numbers are 50 and -12 are wrong
Numbers are 8 and -46 are wrong
Numbers are 10 and 79 are wrong
Numbers are 49 and 71 are wrong
Numbers are -54 and -59 are wrong
Numbers are 57 and -37 are wrong
Numbers are -63 and 71 are wrong
Numbers are 31 and -43 are wrong
Numbers are 11 and -27 are wrong
Numbers are 23 and -23 are wrong
Numbers are 18 and -22 are wrong
Numbers are -52 and 64 are wrong
Numbers are -9 and 98 are wrong
Numbers are -30 and 10 are wrong
Numbers are -36 and 73 are wrong
Numbers are -10 and -16 are wrong
Numbers are 34 and 77 are wrong
Numbers are 17 and -67 are wrong
Numbers are -51 and 74 are wrong
Numbers are -32 and 66 are wrong
Numbers are 86 and -24 are wrong
Numbers are 4 and -52 are wrong
Numbers are 39 and -44 are wrong
Numbers are 27 and 57 are wrong
Numbers are 4 and -83 are wrong
Numbers are -15 and -65 are wrong
Numbers are 90 and 96 are wrong
Numbers are -19 and -51 are wrong
Numbers are -9 and 70 are wrong
Numbers are -44 and 40 are wrong
Numbers are -20 and 0 are wrong - division 0
Numbers are -83 and 1 are wrong
Numbers are 95 and -68 are wrong
Numbers are 59 and -36 are wrong
Numbers are -79 and 4 are wrong
Numbers are 32 and -11 are wrong
Numbers are 77 and -64 are wrong
Numbers are -66 and 0 are wrong - division 0
Numbers are -11 and 26 are wrong
Numbers are -64 and -65 are wrong
Numbers are -86 and 90 are wrong
Numbers are -16 and 53 are wrong
Numbers are 58 and -24 are wrong
Numbers are -74 and 96 are wrong
Numbers are 98 and -4 are wrong
Numbers are -39 and 26 are wrong
Numbers are -58 and 88 are wrong
Numbers are 22 and -54 are wrong
Numbers are 70 and -62 are wrong
Numbers are 42 and -79 are wrong
Numbers are -18 and -71 are wrong
Numbers are -47 and -91 are wrong
Numbers are -14 and 46 are wrong
Numbers are -10 and -45 are wrong
Numbers are -13 and 60 are wrong
Numbers are 66 and -22 are wrong
Numbers are -22 and 93 are wrong
Numbers are -25 and 76 are wrong
Numbers are -10 and 8 are wrong
Numbers are -15 and 60 are wrong
Numbers are 39 and -69 are wrong
Numbers are 27 and 31 are wrong
